course_id,course_title,url,price,level,content_duration,subject
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,195,All Levels,2.5 hours,Web Development
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,50,Beginner Level,2 hours,Web Development
260756,The Essential Web Developer Course - Build 12 Websites,https://www.udemy.com/the-essential-web-developer-course/,200,All Levels,16.5 hours,Web Development
533416,Build Powerful Websites & Blogs using WordPress - No Coding,https://www.udemy.com/powerful-websites-blogs-using-wordpress-no-coding/,20,Beginner Level,3 hours,Web Development
672090,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,40,All Levels,3.5 hours,Web Development
873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,50,All Levels,2.5 hours,Web Development
628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,https://www.udemy.com/learn-web-animation-with-svg-and-gsap/,50,All Levels,3 hours,Web Development
362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/build-your-own-membership-website-with-joomla/,95,All Levels,1.5 hours,Web Development
961508,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,95,Beginner Level,2 hours,Web Development
1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,100,Intermediate Level,12.5 hours,Web Development
58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,50,Beginner Level,1 hour,Web Development
152244,Responsive Web Design with HTML5 and CSS3 - Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,35,Beginner Level,8 hours,Web Development
591116,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,95,All Levels,3.5 hours,Web Development
969170,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,35,All Levels,42 mins,Web Development
572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,60,Intermediate Level,6.5 hours,Web Development
653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,65,Beginner Level,1 hour,Web Development
1034636,Creating User Authentication System in CodeIgniter,https://www.udemy.com/codeigniter-user-authentication-system/,200,All Levels,1.5 hours,Web Development
169144,How to easily Manage your WordPress Website,https://www.udemy.com/manage-wordpress-website/,20,Beginner Level,2 hours,Web Development
507992,Wordpress For Beginners: Create a Professional Website,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,200,Beginner Level,1.5 hours,Web Development
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,20,All Levels,2 hours,Web Development
284076,Automate Web Development With Gulp JS,https://www.udemy.com/learn-gulp/,20,All Levels,3.5 hours,Web Development
1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,20,Beginner Level,7.5 hours,Web Development
399640,Intro To HTML & CSS: Web Development For Beginners,https://www.udemy.com/intro-to-html-and-css-basics/,20,Beginner Level,4 hours,Web Development
50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,20,All Levels,6.5 hours,Web Development
800148,Become a Rockstar Web Developer - Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,200,All Levels,11 hours,Web Development
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,200,Intermediate Level,23.5 hours,Web Development
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,50,All Levels,7 hours,Web Development
563880,Single Page Application of MVC 5 Using AngularJS,https://www.udemy.com/maruti-spa-angularjs/,20,Intermediate Level,1.5 hours,Web Development
288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,20,Beginner Level,2.5 hours,Web Development
137650,Web Application Development - Learn by Building 3 Web Apps,https://www.udemy.com/build-3-web-applications-in-90-minutes/,30,Beginner Level,1.5 hours,Web Development
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,25,Intermediate Level,2 hours,Web Development
113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,50,All Levels,2 hours,Web Development
25615,Login and Registration from Scratch with PHP and MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,20,Intermediate Level,2 hours,Web Development
352748,Getting Started with Magento,https://www.udemy.com/getting-started-with-magento/,85,All Levels,3.5 hours,Web Development
656522,Ruby on Rails Foundations,https://www.udemy.com/how-to-learn-ruby-on-rails/,20,All Levels,6.5 hours,Web Development
253246,Core Concepts in HTML 5,https://www.udemy.com/core-concepts-in-html-5/,75,Beginner Level,2 hours,Web Development
690966,Learn Azure Cloud Step by Step,https://www.udemy.com/marutiazure/,20,Intermediate Level,2.5 hours,Web Development
655298,Learn Facebook Flux Architecture for Web Applications,https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/,40,All Levels,6.5 hours,Web Development
910624,"Create free, fast and secure static website",https://www.udemy.com/create-free-fast-and-secure-static-website/,50,Beginner Level,31 mins,Web Development
735796,Object Orientation in PHP,https://www.udemy.com/object-orientation/,20,Beginner Level,5 hours,Web Development
873824,Creating Custom Web Maps,https://www.udemy.com/creating-custom-web-maps/,50,Intermediate Level,2 hours,Web Development
642940,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,20,Intermediate Level,2.5 hours,Web Development
422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,85,All Levels,6.5 hours,Web Development
897314,HTTP Clients with Laravel: Use and Consume Services and APIs,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,65,Intermediate Level,3.5 hours,Web Development
1008246,Modern E-Commerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,50,All Levels,66.5 hours,Web Development
576722,Simple And Easy: Wordpress For Beginners,https://www.udemy.com/simple-and-easy-wordpress-101/,0,Beginner Level,3 hours,Web Development
811452,Create Website from scratch in Urdu & Hindi,https://www.udemy.com/create-website-from-scratch-in-urdu-hindi/,0,Intermediate Level,1 hour,Web Development
990284,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,20,All Levels,1 hour,Web Development
212394,Introduction to Node.js Development,https://www.udemy.com/refactoru-intro-nodejs/,55,Expert Level,1 hour,Web Development
845794,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,40,Intermediate Level,11.5 hours,Web Development
1009236,Web Development With Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,50,Beginner Level,8.5 hours,Web Development
835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,145,All Levels,12.5 hours,Web Development
973932,Learn Spring Security 4 Intermediate - Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,95,Intermediate Level,2 hours,Web Development
1227578,Learning Path: The Road to Elasticsearch,https://www.udemy.com/learning-path-the-road-to-elasticsearch/,200,Beginner Level,5 hours,Web Development
954710,HTML/CSS Bootcamp,https://www.udemy.com/html-css-code-bootcamp/,40,Beginner Level,10 hours,Web Development
525818,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,95,All Levels,4.5 hours,Web Development
1170920,Node:js : Building Rest Apis with Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,100,Beginner Level,2 hours,Web Development
826568,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,95,Beginner Level,6.5 hours,Web Development
665686,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,50,All Levels,38 mins,Web Development
969348,AppML :basics for beginners,https://www.udemy.com/appml-basics-for-beginners/,30,All Levels,38 mins,Web Development
599628,How to manage your own VPS and create websites,https://www.udemy.com/manage-vps/,120,All Levels,1.5 hours,Web Development
403106,Learn BuddyPress: Build A Social Network with WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,20,All Levels,1 hour,Web Development
145812,HTML FOR BEGINNERS,https://www.udemy.com/html-5-for-beginners/,20,All Levels,1 hour,Web Development
1115132,XML XQuery - Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,45,All Levels,1 hour,Web Development
935014,Simplified Cross Browser Web Testing Using VirtualBox,https://www.udemy.com/cross-browser-web-testing-virtualbox/,20,Beginner Level,1 hour,Web Development
616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,25,All Levels,5 hours,Web Development
264790,How to Install WordPress From Scratch,https://www.udemy.com/install-wordpress/,0,Beginner Level,1 hour,Web Development
943386,CSS :basics for beginners,https://www.udemy.com/learn-css-fast/,30,All Levels,32 mins,Web Development
576054,"WordPress Development - Themes, Plugins & Single Page Apps",https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,150,Intermediate Level,19.5 hours,Web Development
392526,Learn Effective HTML in No Time!,https://www.udemy.com/learn-effective-html-in-no-time/,40,All Levels,1 hour,Web Development
258886,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,90,All Levels,6.5 hours,Web Development
155640,Building a Search Engine in PHP & MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,0,All Levels,2.5 hours,Web Development
261148,create a search engine for your website!,https://www.udemy.com/create-a-simple-php-mysql-search-engine/,20,Intermediate Level,1.5 hours,Web Development
939536,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,20,Beginner Level,33 mins,Web Development
368908,JavaScript from Scratch for Very Beginners,https://www.udemy.com/javascript-basics-for-begginers/,30,Beginner Level,5 hours,Web Development
709324,Learn Web Development by Creating a Social Network,https://www.udemy.com/meteor-tutorial/,200,Beginner Level,6.5 hours,Web Development
366720,CSS Image filters - The modern web images color manipulation,https://www.udemy.com/super-awesome-images-with-css-image-filters/,0,All Levels,1.5 hours,Web Development
554136,Building Responsive Websites with Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,75,Intermediate Level,3 hours,Web Development
455680,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,95,All Levels,2.5 hours,Web Development
667744,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,50,All Levels,36 mins,Web Development
975916,17 Complete JavaScript   projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,185,Beginner Level,9.5 hours,Web Development
1159822,Mastering Unix : AWK Commands,https://www.udemy.com/mastering-unix-commands/,20,All Levels,2 hours,Web Development
1018530,Cakephp:Creating a CRUD application,https://www.udemy.com/cakephpcreating-a-crud-application/,40,All Levels,31 mins,Web Development
516790,HTML and CSS: A Guide to Web Design,https://www.udemy.com/html-and-css-a-guide-to-web-design/,25,All Levels,14 hours,Web Development
1079078,Drupal 8 Site Building,https://www.udemy.com/drupal-8-site-building/,0,All Levels,4.5 hours,Web Development
919354,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,200,All Levels,10 hours,Web Development
1248172,Essentials of Spring 5.0 for Developers,https://www.udemy.com/essentials-of-spring-50-for-developers/,125,Expert Level,1.5 hours,Web Development
949134,The Extreme Web Development Course - For Beginners,https://www.udemy.com/the-extreme-web-development-course/,200,All Levels,5.5 hours,Web Development
833182,JQuery DOM and Ajax Concept Explained for Beginners,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,35,All Levels,37 mins,Web Development
